axis_1	axis_2	id	name	party	info
3.046204647515317	-2.538223096972391	81	Béatrice Descamps	UDI	UDI
-13.04646225108556	0.2817801530870171	82	Béatrice Piron	LREM	LREM
-8.711225611619328	0.10309920410729138	83	Bénédicte Peyrol	LREM	LREM
1.2142120488986585	1.0326875831235007	84	Bénédicte Pételle	LREM	LREM
18.676867306209697	12.623553632449063	85	Bénédicte Taurine	FI	FI
-11.017949616838306	1.1248916976699104	86	Bérangère Abba	LREM	LREM
-10.26419969277729	-1.2498300866558798	87	Bérangère Couillard	LREM	LREM
12.457852808352863	-5.123757993849363	88	Bérengère Poletti	LR	LR
-12.62662614812356	0.9769385856059345	90	Carole Bureau-Bonnard	LREM	LREM
-8.971685273821368	-2.635663072374888	91	Carole Grandjean	LREM	LREM
-11.15458594644368	2.9523876661571613	92	Caroline Abadie	LREM	LREM
23.350213459228552	13.542662289603179	93	Caroline Fiat	FI	FI
-11.307388297468632	0.30537772121220436	94	Caroline Janvier	LREM	LREM
-10.633741404137224	-2.4622465476079713	95	Catherine Fabre	LREM	LREM
-12.99705211082903	0.41209653716295247	96	Catherine Kamowski	LREM	LREM
-6.410196026904275	0.05625670598624334	97	Catherine Osson	LREM	LREM
-7.667586408339117	-0.27283002238166193	99	Cathy Racon-Bouzon	LREM	LREM
-14.903034733691369	2.0295978254657183	100	Cendra Motin	LREM	LREM
6.648061797060938	-0.7161338760099648	102	Charles de Courson	Libertés et Territoires	Libertés et Territoires
13.475723256255103	-8.797981163323897	103	Charles de la Verpillière	LR	LR
-9.534330966064328	-1.1385046992329753	104	Charlotte Lecocq	LREM	LREM
-2.462289455957878	7.129821870776691	105	Christelle Dubos	LREM	LREM
15.012981667667066	6.214674060485063	106	Christian Hutin	PS	PS
13.017609308120488	-9.972182953485838	107	Christian Jacob	LR	LR
-5.262254356364424	6.1924666047273496	108	Christine Cloarec	LREM	LREM
-1.021120537571369	-0.8931552024675913	109	Christine Cloarec-Le Nabour	LREM	LREM
-8.863780583637922	-0.5472886452024333	110	Christine Hennion	LREM	LREM
22.583509632638943	4.651418653773672	111	Christine Pires Beaune	PS	PS
-3.9228632413625935	-1.4256169261048934	112	Christophe Arend	LREM	LREM
-10.132047829757022	0.188219155135481	113	Christophe Blanchet		
13.195434905741703	4.316383593345311	114	Christophe Bouillon	PS	PS
-3.6694022167796096	-1.0810582884376467	116	Christophe Di Pompeo	LREM	LREM
-7.721196232542002	1.929122006883144	117	Christophe Euzet	UDI	UDI
-4.7818925675282795	0.6171546235373588	118	Christophe Jerretie		
-5.7637816416917875	-1.0500918688854262	119	Christophe Lejeune	LREM	LREM
5.612773134691139	-3.4776793998821436	120	Christophe Naegelen	UDI	UDI
13.431498784433876	-6.726783683749059	122	Claire Guion-Firmin	LR	LR
-4.5638431832799515	-0.6825106305155993	123	Claire O'Petit	LREM	LREM
-6.4790018470443576	-1.1559521758596158	124	Claire Pitollat	LREM	LREM
9.5998410266786	-1.0776487864245947	125	Claude Goasguen	LR	LR
10.055337422423113	-7.50105087954287	126	Claude de Ganay	LR	LR
20.340202830075125	11.54510154682848	128	Clémentine Autain	FI	FI
13.77750057833065	-10.397376259598602	129	Constance Le Grip	LR	LR
-7.305187330029489	3.285550566989136	130	Coralie Dubost	LREM	LREM
-14.27398456909029	1.069945046796365	131	Corinne Vignon	LREM	LREM
-6.845542110928409	-2.618865695806191	132	Cyrille Isaac-Sibille		
-4.775373986938883	0.766540435335812	134	Cécile Muschotti	LREM	LREM
-7.950119443978373	-1.025593335781082	135	Cécile Rilhac	LREM	LREM
15.865136156534158	2.3039698634461057	136	Cécile Untermaier	PS	PS
-10.518093383790347	1.3190913510841384	137	Cédric Roussel	LREM	LREM
-4.672531942620176	4.948100746071058	138	Cédric Villani	Non Inscrits	Non Inscrits
-12.404201882315533	-0.8509118135007528	139	Célia de Lavergne	LREM	LREM
-12.473347518182836	-0.8007300336174203	140	Céline Calvez	LREM	LREM
9.673095653538248	-6.549818291441168	141	Damien Abad	LR	LR
-8.602619874942155	-0.732675343213941	142	Damien Adam	LREM	LREM
-3.9887886559584524	-0.44354740472144843	143	Damien Pichereau	LREM	LREM
11.758899760427537	-5.307855266990437	144	Daniel Fasquelle	LR	LR
-9.395823564517324	1.679186875520685	145	Daniel Labaronne	LREM	LREM
-13.813973293265796	1.7362900496217668	146	Danielle Brulebois	LREM	LREM
-3.898012344347653	-0.3184562857560866	147	Danièle Cazarian	LREM	LREM
-10.585035978109872	-0.05777828727054502	148	Danièle Hérin	LREM	LREM
22.4328002568865	13.523309322497624	149	Danièle Obono	FI	FI
16.374562299303847	1.9572159743197362	151	David Habib	PS	PS
9.075706259338851	-3.056948248133817	152	David Lorion	LR	LR
-4.95218921316653	2.1540909456094424	153	Delphine Bagarry	Non Inscrits	Non Inscrits
12.597504340008392	4.779479633827686	154	Delphine Batho	Non Inscrits	Non Inscrits
-1.7099946587598691	9.852205232022218	155	Delphine O	LREM	LREM
